0	0.12967612892367303
1	0.8519559644788888
2	0.1423229050353515
3	0.9306605167548704
4	0.8501062103734973
5	0.867579368773867
6	0.8810614407893381
7	0.15341393880585955
8	0.16082688406410117
9	0.10780266522355389
10	0.1861642919704864
11	0.08421716972368068
12	0.9616461119306406
13	0.8773005694596098
14	0.10007650882931199
15	0.16640999197680736
16	0.7960246656904489
17	0.12967607608604675
18	0.1770415705168878
19	0.3221104071343967
20	0.12604603061421715
21	0.7059830045608885
22	0.07026731599533577
23	0.04773727389657361
24	0.8001106491657491
25	0.07377546599762758
26	0.14951607200221273
27	0.8667770241979129
28	0.8549761752790137
29	0.8789212634598679
30	0.1429623269138235
31	0.931620474303935
32	0.7801091927714942
33	0.9616457801056273
34	0.10795421934704223
35	0.846262293479099
36	0.12078043981830468
37	0.12185276150452563
38	0.16082791678402875
39	0.1423229050353515
40	0.5397590485118516
41	0.16466498463669713
42	0.7210676981597338
43	0.7778908345131452
44	0.9091978342207608
45	0.12967688484261655
46	0.274049111569038
47	0.16640999197680736
48	0.12079607413460136
49	0.7242474202902774
50	0.15342383785593755
51	0.13237695549895617
52	0.9177672585746809
53	0.08621169198519979
54	0.8357234620373277
55	0.9201038342762429
56	0.07153375548525205
57	0.10792515758634276
58	0.12185107980435668
59	0.1570570916079275
60	0.028171907971890224
61	0.1305452069303612
62	0.1664099391391811
63	0.14008146838927318
64	0.10779631881548359
65	0.8023036382308193
66	0.15705200585823034
67	0.15545353915156354
68	0.08421835990620756
69	0.15908200936653805
70	0.15907861445868168
71	0.7542059476592071
72	0.5001021197678995
73	0.18614569931054747
74	0.8432452775133414
75	0.10007650882931199
76	0.08422683134917784
77	0.7778744541039359
78	0.07153827026809574
79	0.0001092893239472345
80	0.9401013332124905
81	0.10356152383659471
82	0.10794447046739239
83	0.8284158695102466
84	0.8659616283103398
85	0.7641555929859738
86	0.13344381025245414
87	0.8751041126270369
88	0.9201096988395244
89	0.1646947921820863
90	0.1770324019105429
91	0.13238818901049965
92	0.1023853256225427
93	0.08581924691360045
94	0.274049111569038
95	0.16640999197680736
96	0.15341393880585955
97	0.12079418001360369
98	0.12967431668578963
99	0.00010050168117366106
100	0.12079483922909443
101	0.9075154300187881
102	0.8984157503747499
103	0.1775185425213502
104	0.028181765039293982
105	0.14951607200221273
106	0.10234923610203926
107	0.1989052397844513
108	0.1534091837169655
109	0.8806928288428056
110	0.10794955621708953
111	0.9805172988650365
112	0.8023113434057042
113	0.16676574585401543
114	0.9177508930997722
115	0.7779076047162649
116	0.15706055627091906
117	0.13344206284810786
118	0.9001129018629999
119	0.15545353915156354
120	0.8482513556386946
121	0.10007650882931199
122	0.12967697149510618
123	0.1663932248367385
124	0.880100651619712
125	0.8413766171648498
126	0.07153696257129497
127	0.10007650882931199
128	0.12078043981830468
129	0.11638844541710264
130	0.12967612892367303
131	0.1482549144921267
132	0.7885751695312815
133	0.09241642182246683
134	0.844937285046421
135	0.16677168685763707
136	0.9176471144115848
137	0.16010932498746597
138	0.15705200585823034
139	0.13412894907079592
140	0.9453256792032063
141	0.9216798852842317
142	0.11241116465213123
143	0.18761373332632084
144	0.8675775867635162
145	0.15338661335892873
146	0.19890020091386199
147	0.0001092893239472345
148	0.15343144574532522
149	0.00010050168117366106
150	0.055665439180734674
151	0.46352296466043635
152	0.18614460476839984
153	0.772038215704127
154	0.13344035701449666
155	0.8134325210159739
156	0.16464821749662825
157	0.17703418062853932
158	0.1296777291489257
159	0.9123787948948788
160	0.13413067761826075
161	0.14231250049137242
162	0.8482441836834647
163	0.5099145707343765
164	0.9323170209002515
165	0.9323130690215581
166	0.8479370773873441
167	0.13344206284810786
168	0.705983686153667
169	0.8508524790302138
170	0.8853493129669779
171	0.32211536669435786
172	0.885352826769196
173	0.9445486999287672
174	0.9201210701729663
175	0.7255952162694018
176	0.773441355944714
177	0.15162651441797323
178	0.15752114073372825
179	0.880102635421911
180	0.13054684568100744
181	0.13235164110444428
182	0.7542072258385515
183	0.16082411263275598
184	0.1612632351668857
185	0.1989024992900573
186	1
187	0.8984113830892729
188	0.08618349987767895
189	0.15908200936653805
190	0.7888420172028305
191	0.15079011556352995
192	0.1590794708622035
193	0.160110173857593
194	0.9138971145714518
195	0.08706496906438319
196	0.07926415914093614
197	0.12010641896218756
198	0.8479450637099335
199	0.07377546599762758
200	0.15343524653190804
201	0.7778829618344585
202	0.10500242346227062
203	0.13235164110444428
204	0.14295764453831653
205	0.10011373332632081
206	0.15908200936653805
207	0.12604603061421715
208	0.15338661335892873
209	0.17751985651988336
210	0.10780905247484446
211	0.8482533613549876
212	0.1296777291489257
213	0.10500021678294942
214	0.8482513556386946
215	0.8511718523986147
216	0.1495408875724957
217	0.46352431333739114
218	0.11715463912098048
219	0.17752700523088877
220	0.8334463900687008
221	0.10780219131748682
222	0.4903116786475464
223	0.10007650882931199
224	0.18615107363126046
225	0.12079141677668952
226	0.1229075192250333
227	0.8910504892877306
228	0.10009187739884455
229	0.9168044968234365
230	0.15752791290799378
231	0.7734417175112805
232	0.12604603061421715
233	0.7819319151445027
234	0.5001062983435102
235	0.11717006242128465
236	0.13054797560196338
237	0.16412558036054087
238	0.12967612892367303
239	0.9706950016380962
240	0.1112190808848655
241	0.12967612892367303
242	0.16640999197680736
243	0.7768067363716574
244	0.1507855831265613
245	0.16127075811970926
246	0.8637354428237124
247	0.10795302088008109
248	0.15544422216461956
249	0.16412700005418107
250	0.0858050703601766
251	0.07153696257129497
252	0.1560659381742046
253	0.16009907918734878
254	0.9053719364250611
255	0.0792899677226388
256	0.07154147329157118
257	0.7242456382799266
258	0.847361763456146
259	0.07379098642132428
260	0.07928509600399582
261	0.8853521120128416
262	0.13054684568100744
263	0.7778744541039359
264	0.9316075009347804
265	0.8637499947061067
266	0.10500454083574022
267	0.16642216911657812
268	0.1251235697893675
269	0.07026731599533577
270	0.12967697149510618
271	0.1291329096842281
272	0.0870658467265964
273	0.0842215854733456
274	0.11715844424214493
275	0.13053903809301837
276	0.12604547867204952
277	0.8801062103734973
278	0.10007650882931199
279	0.1291402806758968
280	0.09484890517757492
281	0.8334432824323771
282	0.9138976282894659
283	0.16641214322301967
284	0.1590795430310396
285	0.7736960093658398
286	0.15606124394458243
287	0.8473665701836458
288	0.12010895296801573
289	0.08581814541366899
290	0.944569996796093
291	0.161272591977344
292	0.07928341047168842
293	0.1590723001666478
294	0.93162704906622
295	0.8910125022367246
296	0.8853526775343528
297	0.150110649165749
298	0.9453143446348686
299	0.7601080226113807
300	0.9092046645847398
301	0.07926090596193933
302	0.12607509237491663
303	0.07028652068863149
304	0.9306687485488233
305	0.11718416116252967
306	0.7210419319696291
307	0.12604603061421715
308	0.274049111569038
309	0.08619672635496396
310	0.13235164110444428
311	0.028181765039293982
312	0.10794943559841211
313	0.7960234792347833
314	0.8519611411757991
315	0.15338661335892873
316	0.160100651619712
317	0.48156350181292223
318	0.10780939435830351
319	0.9201346081932724
320	0.08422209863175392
321	0.12967612892367303
322	0.8801205055005864
323	0.0862000337989538
324	0.12604603061421715
325	0.08620357786558061
326	0.9092111088420606
327	0.8482426642014245
328	0.7542063304294921
329	1
330	0.9608940125650146
331	0.8659822753898277
332	0.8270332507806699
333	0.8383720693913558
334	0.18616473790543298
335	0.18615280997141712
336	0.07926415914093614
337	0.9039962436620637
338	0.49030446957409607
339	0.1297059364690622
340	0.15752874862311592
341	0.16126085906963125
342	0.12967612892367303
343	0.028171907971890224
344	0.10234923610203926
345	0.9707176948852982
346	0.9057666757020008
347	0.8023065807281264
348	0.15606960109580373
349	0.8215348697720816
350	0.12010385969938327
351	0.13344206284810786
352	0.1507889426300252
353	0.11838047728491374
354	0.15341702965946846
355	0.12184790896510682
356	0.11122048676077188
357	0.00010948925579463403
358	0.15079592193767166
359	0.12185963593536896
360	0.0858182968374616
361	0.16640999197680736
362	0.5001051118878446
363	0.1601079697737544
364	0.15544422216461956
365	0.00010948925579463403
366	0.12604928379321395
367	0.02820158705193896
368	0.15078182319642663
369	0.8986864049654851
370	0.8801021197678995
371	0.16127927367320308
372	0.8383720693913558
373	0.11240329951688455
374	0.8668034419403754
375	0.15705243425001564
376	0.14231132411817998
377	0.09484454935070694
378	0.13235164110444428
379	0.11838047728491374
380	0.9123901376950213
381	0.14230395463028483
382	0.15706401487385088
383	0.19890413369090731
384	0.07926090596193933
385	0.15338661335892873
386	0.15528119232342766
387	0.274049111569038
388	0.9057717402613124
389	0.19890424055984876
390	0.15393693849204473
391	0.14044341837986676
392	0.12080299740052475
393	0.8290869096549764
394	0.8244326548384193
395	0.07928566152550703
396	0.17702648825071063
397	0.16640955636889615
398	0.9445576374377121
399	0.10780266522355389
400	0.12512982693848704
401	0.8500820203314408
402	0.16640955636889615
403	0.8801131929932677
404	0.0281713560297226
405	0.9611498236727536
406	0.16640955636889615
407	0.1291402806758968
408	0.7359508798275974
409	0.5001413983786397
410	0.9453135020634355
411	0.8284271762442519
412	0.16640580364166951
413	0.07926090596193933
414	0.15338661335892873
415	0.8878647248774497
416	0.7778994228898943
417	0.16412816328703467
418	0.5001146818164676
419	0.7256001451774751
420	1
421	0.16677774875880694
422	0.15393693849204473
423	0.917662548469585
424	0.7888461701608
425	0.1124105689461041
426	0.9176377225654504
427	0.0281713560297226
428	0.9020706679389047
429	0.15394791545042957
430	0.08620561709478783
431	0.10007650882931199
432	0.9246353011526631
433	0.1305410809522058
434	0.12607509237491663
435	0.08706449151288483
436	0.15706109696740547
437	0.02817516115088704
438	0.9020711418449717
439	0.9323052130543323
440	0.8383790802537785
441	0.9153587621293255
442	0.7960330491634063
443	0.11637032523875365
444	0.9039967450911369
445	0.821543253245039
446	0.8334402584631851
447	0.8284289066661519
448	0.1770315242483297
449	0.1218409536586065
450	0.2740819783893868
451	0.08582564861710741
452	0.00010770724544378084
453	0.07027462627913171
454	0.12011136290282169
455	0.8889982138763548
456	0.15396393418873328
457	0.7601080226113807
458	0.9201136249888666
459	0.08421711073202501
460	0.0842172614205548
